track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
72R0X0h8YaxYNpegeoOl0M,Parachute,The way it was,Kiss me slowly,61,235813,0,0.47,0.801,9,-6.426,1,0.0352,0.0758,3.50E-05,0.218,0.431,173.92,4,Acoustic
6R6ux6KaKrhAg2EIB2krdU,Parachute,Wide awake,Without you,61,228933,0,0.564,0.864,4,-5.121,1,0.0341,0.0761,0,0.182,0.534,95.984,4,Acoustic
2D9w6sabdMCLSheW5aegwO,Jason  Mraz,Waiting for my rocket to come expanded edition,Absolutely zero,20,339196,0,0.521,0.495,5,-7.756,1,0.027,0.128,0,0.296,0.116,135.061,4,Acoustic
1Qo3taHLFSQpzLm5Sty7M4,Jason  Mraz,Waiting for my rocket to come expanded edition,Sleep all day,22,296843,0,0.616,0.81,2,-6.51,1,0.0668,0.369,0,0.107,0.79,97.994,4,Acoustic
71M4QMn8nrok1KFVXwEEyU,Jason  Mraz,Waiting for my rocket to come expanded edition,You and i both,35,218240,0,0.615,0.812,7,-6.573,1,0.0458,0.184,0,0.328,0.74,98.954,4,Acoustic
4lxGVzcUaSF5HW5jtWnShV,Eddie  Vedder,Into the wild music for the motion picture,Long nights,60,151773,0,0.478,0.305,5,-13.062,1,0.0306,0.675,0.00139,0.169,0.0974,108.66,4,Acoustic
2PIlBukQ6limukVR8Ubb5o,Gabrielle  Aplin,English rain,Please don't say you love me,59,181400,0,0.479,0.541,0,-9.862,1,0.0545,0.737,0,0.108,0.321,85.994,4,Acoustic
5p9XWUdvbUzmPCukOmwoU3,Kt  Tunstall,Eye to the telescope,Suddenly i see,73,201706,0,0.587,0.767,0,-5.713,1,0.0449,0.225,0,0.112,0.664,100.38,4,Acoustic
1uSuY2qLCbx1QB7oPUVhFG,Jason  Mraz,Waiting for my rocket to come expanded edition,Who needs shelter,22,192260,0,0.514,0.569,6,-7.866,0,0.03,0.601,2.00E-06,0.218,0.264,142.597,4,Acoustic
6twvFrIoIINH8UW8EB8OnU,Jason  Mraz,Waiting for my rocket to come expanded edition,No stopping us,19,198855,0,0.646,0.836,1,-6.203,1,0.0327,0.301,3.20E-05,0.29,0.727,105.991,4,Acoustic
2pelUnMKr07JjJpilj9Yew,Jason  Mraz,Waiting for my rocket to come expanded edition,I'll do anything,24,191889,0,0.57,0.711,9,-4.155,1,0.0703,0.119,0,0.352,0.648,163.117,4,Acoustic
7d0bJhpp0mCYyMXaMgWyMS,Jj  Heller,I dream of you calm,Make you feel my love,57,171293,0,0.678,0.199,9,-9.785,1,0.0307,0.957,3.00E-06,0.0968,0.262,72.006,4,Acoustic
73CbJykoV6WapWGfTeRzTl,Jason  Mraz,Waiting for my rocket to come expanded edition,The remedy i won't worry,35,256440,0,0.589,0.867,10,-4.523,1,0.0385,0.041,0,0.306,0.795,94.52,4,Acoustic
3ixLIO5BsTmic0Pp27FaPY,Jason  Mraz,Waiting for my rocket to come expanded edition,Too much food,20,221425,0,0.626,0.926,2,-4.441,1,0.0477,0.0265,0,0.159,0.548,99.997,4,Acoustic
5ZetMq21bMQN5oo4TtdOxu,Jason  Mraz,Waiting for my rocket to come expanded edition,The boy's gone,18,255047,0,0.686,0.556,1,-8.5,0,0.0271,0.532,0,0.0922,0.36,112.997,4,Acoustic
73oHkllHIT8fdbzpxiXW40,Jason  Mraz,Waiting for my rocket to come expanded edition,On love in sadness,19,208793,0,0.56,0.832,9,-5.595,1,0.0352,0.108,0,0.232,0.802,100.957,4,Acoustic
4MihgVRpD82EZoT61GW63w,Jason  Mraz,Waiting for my rocket to come expanded edition,Curbside prophet,23,214552,0,0.619,0.793,5,-5.964,1,0.0661,0.263,0,0.0828,0.892,177.991,4,Acoustic
1BECZPXBXzobsfmlzj0g3I,Jason  Mraz,Waiting for my rocket to come expanded edition,Tonight not again live,19,264280,0,0.56,0.278,3,-12.501,1,0.0921,0.733,0,0.112,0.594,102.187,4,Acoustic
14vExHBkh1prEAN94wZug8,Jason  Mraz,Waiting for my rocket to come expanded edition,Tonight not again,18,289041,0,0.595,0.805,8,-7.926,1,0.0543,0.0167,1.10E-05,0.0691,0.359,102.44,4,Acoustic
0fzCtVM9D5UEwiLqcY8Ouq,Eddie  Vedder,Into the wild music for the motion picture,Hard sun,65,322080,0,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377,4,Acoustic
6IF2P93LkyW4GqDQu1yS7H,Susie  Suh robot koch,Here with me,Here with me,55,238971,0,0.582,0.375,1,-13.277,0,0.0329,0.702,0.0631,0.136,0.106,129.909,4,Acoustic
34dnNAUoIPcwnK0RtVMBWZ,Tyler  Ward lindsey stirling kina grannis,Tyler ward covers vol 5,The scientist,47,276575,0,0.453,0.295,7,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,4,Acoustic
5aDpULK8MbJmHl42kR5KNI,Howie  Day,Stop all the world now,Collide,56,249120,0,0.636,0.625,11,-7.895,1,0.0277,0.222,5.40E-05,0.119,0.342,93.931,4,Acoustic
1fI1TMpz7FVkpoYBhmiywp,Eden  Elf ren avel,Get better,Get better,53,111734,0,0.639,0.201,7,-16.613,0,0.0526,0.907,2.30E-05,0.124,0.4,88.107,4,Acoustic
23Mcmg5O8rBKAOzxvrTjnD,Kitri,Hikare inochi,Sympathy,49,210760,0,0.69,0.423,2,-9.194,0,0.0294,0.883,0.0123,0.111,0.59,130.121,4,Acoustic
0gVbkmFqq5fIkXtJJ3UTfM,Boyce  Avenue rachel grae,Let it go,Let it go,51,255688,0,0.599,0.349,1,-9.269,1,0.0301,0.819,0,0.112,0.444,147.913,4,Acoustic
00DuOxungwHwVUX2m37P0P,Chord  Overstreet,What you need,What you need,53,181786,0,0.519,0.264,0,-11.171,1,0.0601,0.918,0.000253,0.237,0.192,140.354,4,Acoustic
2lFlveK1y13WWp3vnQtrr3,Five  For fighting,The battle for everything,100 years,66,244600,0,0.643,0.569,7,-7.459,1,0.0276,0.544,2.20E-05,0.178,0.275,120.507,4,Acoustic
2WD93lsfJonaKtrQtpLB2R,Andrew  Belle,Nightshade,You're the sea,56,174546,0,0.573,0.624,1,-9.076,0,0.0324,0.471,0.117,0.114,0.529,161.025,4,Acoustic
7njTGO45SkaBTNu35t2Yq0,Rachael  Yamagata,One spring night original television soundtrack pt 1,No direction,47,234330,0,0.654,0.821,7,-5.472,1,0.0264,0.0067,0.00299,0.228,0.613,111.958,4,Acoustic
6ivkBaxvclVhwZDE2uwldj,Cary  Brothers,Under control,Belong,51,255600,0,0.426,0.399,0,-8.447,1,0.034,0.761,0.00112,0.118,0.217,115.979,4,Acoustic
6Cvti10W0AzmzG9D1tpuKp,The  Mayries,As it was,As it was,55,176542,0,0.505,0.21,11,-11.349,1,0.0295,0.907,0,0.11,0.323,80.721,4,Acoustic
03yc0G2OoH1Eeyu7Piy8fK,Jason  Mraz,I'm yours,I'm yours,60,243494,0,0.693,0.43,11,-9.395,1,0.0442,0.565,0,0.0928,0.731,151.001,4,Acoustic
5RO0MNa5hBKIM4OcjygadU,Joseph  Sullinger,Chi mai,Chi mai,40,188695,0,0.739,0.287,6,-14.007,0,0.059,0.969,0.961,0.111,0.557,80.64,4,Acoustic
78TKtlSLWK8pZAKKW3MyQL,A  Great big world christina aguilera,Say something,Say something,58,229400,0,0.453,0.146,2,-8.976,1,0.0343,0.867,3.00E-06,0.0945,0.0915,137.905,3,Acoustic
1esE8j1nVyzEQ5rVhYXoJT,Parachute,Parachute,Had it all,55,216853,0,0.606,0.54,7,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,4,Acoustic
68Yc9ylRZZPtsuVgtrxcDj,Zack  Tabudlo yonnyboii,Take me back,Take me back ft yonnyboii,50,149000,0,0.595,0.646,0,-5.495,1,0.0327,0.11,0,0.258,0.563,120.049,4,Acoustic
3tjjCCdXSdaVEo4q4y071G,Tobey  Rosen,Whole again acoustic version,Whole again acoustic version,52,157231,0,0.736,0.145,11,-9.215,1,0.0336,0.855,0,0.108,0.235,129.832,4,Acoustic
3tob5ofeuvFKKSbOTldenC,The  Mayries,Overpass graffiti,Overpass graffiti,54,226603,0,0.479,0.126,1,-13.974,1,0.0303,0.966,0,0.113,0.279,96.327,4,Acoustic
4E6cwWJWZw2zWf7VFbH7wf,Sara  Bareilles,Little voice,Love song,73,258826,0,0.583,0.786,2,-3.142,0,0.0301,0.0208,0,0.188,0.573,123.055,4,Acoustic
3uAdZpIbMTtVXitHVibLMV,Andrew  Foy renee foy,Let her go,Let her go,38,194013,0,0.549,0.291,2,-13.457,1,0.0388,0.858,0.000846,0.129,0.376,75.153,4,Acoustic
2LC523tbEPFpc1pnikbt5b,Aqualung,Still life,Brighter than sunshine,53,242439,0,0.418,0.489,6,-8.373,0,0.0323,0.287,0.0288,0.42,0.398,72.891,4,Acoustic
3ISLwA96mtx13Wx7K1PPPk,Tyler  Ward karis ray lorraine,Love story,Love story,55,232500,0,0.498,0.12,0,-17.721,1,0.0487,0.851,0,0.171,0.338,121.187,4,Acoustic
7Ca2CkwSqHyr3eCh8IRdjz,Agustin  Amigo nylonwings,Mujer con abanico,Mujer con abanico,41,156787,0,0.769,0.135,5,-12.049,0,0.061,0.986,0.905,0.106,0.471,103.939,4,Acoustic
6ql0ffq6Jvyh9OKqrJCMaP,Amy  Stroup,In the shadows,In the shadows,46,263823,0,0.434,0.469,0,-7.849,0,0.0265,0.52,0.000328,0.108,0.0568,136.282,4,Acoustic
1EyvonxK8OGHRV4WDRdArc,Boyce  Avenue connie talbot,Can you feel the love tonight,Can you feel the love tonight,63,250916,0,0.452,0.198,10,-9.374,1,0.0335,0.931,2.00E-06,0.1,0.217,119.499,4,Acoustic
0EKBV6GybPtALXUgWqWrym,Brandi  Carlile,The story,The story,66,238493,0,0.544,0.5,11,-8.253,1,0.026,0.0325,4.00E-06,0.109,0.177,93.621,4,Acoustic
41A82PidFKhGX5hm1WoaDs,Jj  Heller,Better,Better,54,215906,0,0.662,0.187,2,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,4,Acoustic
5oV8bZaShr2d01FFMHBUPq,Kina  Grannis,Iris,Iris,62,181136,0,0.497,0.13,6,-15.571,1,0.0436,0.841,0,0.111,0.179,130.769,3,Acoustic
5nMRpGfqQ0tb1TMbqBVK2J,The  Mayries,#acoustic,Rockabye acoustic version,57,157466,0,0.528,0.291,10,-9.696,1,0.0401,0.914,0,0.121,0.355,76.805,4,Acoustic
04qDUASuSfVp6fktfsxVej,Caleb  Santos viva music publishing inc,I need you more today,I need you more today,68,233728,0,0.461,0.522,11,-7.513,1,0.043,0.36,0,0.123,0.446,157.768,4,Acoustic
3g61xRaqII8q1wlQDzv550,Boyce  Avenue,Cover sessions vol 4,Beautiful soul,62,216612,0,0.483,0.506,9,-6.058,1,0.0347,0.394,0,0.0946,0.705,87.337,4,Acoustic
3dglCYsVMjPbDlU2CC9Vq7,Jason  Mraz,Know,Let's see what the night can do,53,245186,0,0.392,0.423,7,-7.813,1,0.0348,0.27,0,0.117,0.288,113.537,4,Acoustic
2f4jlGvGi3ZDGogXys5FUp,Rachael  Yamagata,Something in the rain music from the original tv series,La la la something in the rain pt 2 music from the original tv series,44,219613,0,0.42,0.2,7,-18.827,1,0.0492,0.929,0.49,0.0758,0.164,87.248,4,Acoustic
3NCg46FWgnANZc9HQHQOQR,Parachute,The way it was,Forever and always,57,248960,0,0.657,0.716,2,-5.675,1,0.0301,0.014,0,0.0483,0.435,93.924,4,Acoustic
0muntSMuAZzcwYBBMZj6sf,Priscilla  Ahn,When marnie was there song album just know that i love you,Fine on the outside,52,252466,0,0.495,0.185,9,-13.824,1,0.0288,0.692,0.00403,0.109,0.196,101.89,4,Acoustic
4bXoVtbp6fN8FaSQvGQB41,Chord  Overstreet,Tree house tapes,Tortured soul,53,246613,0,0.55,0.499,4,-9.502,1,0.0338,0.472,2.00E-06,0.0798,0.144,86.966,1,Acoustic
3FRARAKLpHw3er9ZaTwaHO,Jj  Heller,I believe in you,I believe in you,53,198786,0,0.534,0.359,0,-9.311,1,0.0296,0.449,1.20E-05,0.331,0.267,131.804,4,Acoustic
2Dzhwe90lhHXVU6lk7Nx0H,Jon  Bryant,Cult classic,At home,55,226640,0,0.378,0.52,11,-10.965,1,0.0382,0.777,0.0888,0.0979,0.357,73.744,4,Acoustic
12niARgkwxGsklcEwh6GlG,Donovan  Woods,Hard settle ain't troubled,Portland maine,66,203869,0,0.606,0.349,4,-13.967,1,0.0319,0.764,0.306,0.112,0.156,80.071,4,Acoustic
0v0pc1lIt5p6EBX7pnfOGF,Ross  Copperman,Holding on and letting go lp,Holding on and letting go,49,317441,0,0.486,0.555,2,-9.466,1,0.0271,0.818,0.00269,0.109,0.0992,77.987,4,Acoustic
5wQci5VCUjdbKnRD61XYwu,Joshua  Hyslop,In deepest blue bonus track version,The flood,60,261640,0,0.577,0.446,6,-11.343,1,0.0313,0.554,0.0782,0.116,0.262,81.005,4,Acoustic
0HQnJee8ShSDu2AYwibxst,Angelina  Cruz,Hanggang kailan umuwi ka na baby,Hanggang kailan umuwi ka na baby,38,211933,0,0.59,0.407,4,-9.079,1,0.0361,0.861,1.00E-05,0.094,0.276,145.852,4,Acoustic
4VoJCUgNmnqG2qF0peDBkw,Stephen  Speaks,No more doubt,Out of my league,67,218800,0,0.538,0.315,0,-10.057,1,0.0291,0.96,0.00596,0.0979,0.4,91.921,3,Acoustic
7xLhousIHDxoGgeJNhO4Ye,A  Great big world,Is there anybody out there? track by track commentary,Say something,57,233266,0,0.447,0.158,2,-7.571,1,0.036,0.872,2.00E-06,0.0816,0.142,140.942,3,Acoustic
1bhpBRCLsVg3p7BWARbaDS,Eddie  Vedder,Into the wild music for the motion picture,Rise,60,156453,0,0.401,0.58,7,-6.86,1,0.0541,0.906,0.217,0.134,0.526,173.277,3,Acoustic
6NSlOEEtWlqvEFrjQsry77,The  Weepies deb talan steve tannen,Say i am you,World spins madly on,64,165133,0,0.502,0.311,1,-13.421,1,0.0285,0.617,4.30E-05,0.129,0.4,107.612,4,Acoustic
1HqVCK9h4LiJ61aRrrKTAt,Freddie  King,Thanksgiving party,Stumble,0,216626,0,0.678,0.612,4,-9.764,1,0.0339,0.1,0.316,0.164,0.857,118.381,4,Acoustic
0wP19iM8ULJyV0r0LFDsDv,Taj  Mahal,Supa chill,Paradise,0,251426,0,0.65,0.406,7,-13.492,1,0.0761,0.568,0,0.484,0.862,79.642,4,Acoustic
27Fq4XyOkogdGLcfsVdjFb,Keb'  Mo' gerald albright,Un tecito y a mimir,Moonlight mistletoe & you,0,209293,0,0.649,0.399,6,-7.894,1,0.0256,0.184,0.000108,0.113,0.342,97.498,3,Acoustic
45jGOHwYKgsRYbAJ8DR61d,Motohiro  Hata,Qing noguang jing,Himawarinoyue shu,61,308146,0,0.523,0.445,10,-6.359,1,0.0329,0.188,0,0.18,0.336,78.957,4,Acoustic
4iObEYRE4FLm0D90gmZFef,Thomas  Daniel,Since u been gone,Since u been gone acoustic version,50,221170,0,0.538,0.162,5,-13.31,1,0.0299,0.847,0,0.114,0.366,94.981,4,Acoustic
3akr0ZrJxLMBLIFeNNKffW,Masayoshi  Yamazaki,One more time one more chance,One more time one more chance,47,330786,0,0.519,0.429,11,-7.707,0,0.0317,0.658,0,0.111,0.396,129.491,4,Acoustic
7BRwh1bemr9rFMDeTbcy5S,Kina  Grannis,Creep,Creep,58,234135,0,0.585,0.103,7,-12.682,1,0.0309,0.801,0,0.126,0.179,133.057,4,Acoustic
3rzRo91l4htQvMXhsiECAX,Todd  Carey ariza chuck leavell,Higher love,Higher love,30,173250,0,0.578,0.763,2,-4.824,1,0.0998,0.0916,3.00E-06,0.0743,0.394,96.808,4,Acoustic
0v1vufjir4OE4iRckLMoLd,Yuzu,Shinsekai,Hyouriittai,52,336619,0,0.223,0.891,1,-3.626,0,0.138,0.325,0,0.287,0.333,159.888,4,Acoustic
4vAnqYqm1DOo5IDVcxORX3,Canyon  City,How long will i love you,How long will i love you,55,144830,0,0.382,0.157,1,-16.157,1,0.0361,0.878,0.000473,0.112,0.224,136.11,4,Acoustic
2X5AFygz5SDYlXagyPw8kX,Zack  Tabudlo,Binibini,Binibini,67,221538,0,0.642,0.374,5,-10.606,1,0.032,0.423,2.00E-06,0.435,0.0979,129.863,4,Acoustic
13GvSZgg9LOs3M9uGbWsPE,Aron  Wright,You were supposed to be different,You were supposed to be different,45,192972,0,0.436,0.239,7,-12.83,1,0.0282,0.861,8.50E-05,0.0902,0.137,73.761,4,Acoustic
4cR4nao0hqqBtklQmGVqbe,Boyce  Avenue,Cover sessions vol 3,Thinking out loud,56,278640,0,0.702,0.326,1,-6.638,1,0.0272,0.705,0,0.168,0.628,79.904,4,Acoustic
4x7AdVDV9IFWp8pg4LMz90,Jonah  Baker,Covers,Perfect   style,37,212864,0,0.593,0.292,11,-12.755,1,0.0364,0.828,0,0.174,0.375,111.121,4,Acoustic
5eNYumDY5PCXtKKJ0SWg2r,The  Civil wars,Barton hollow,Poison & wine,54,219466,0,0.285,0.186,1,-12.729,1,0.0288,0.76,7.30E-05,0.104,0.203,153.848,4,Acoustic
6dwkFmLUz6hx2CZG2EqLol,Howie  Day,Stop all the world now,Collide,66,249120,0,0.636,0.625,11,-7.895,1,0.0277,0.222,5.40E-05,0.119,0.342,93.931,4,Acoustic
7aohwSiTDju51QmC54AUba,Ingrid  Michaelson,Be ok,You and i,63,148400,0,0.698,0.285,0,-7.632,1,0.0553,0.927,0,0.0883,0.53,135.027,4,Acoustic
7g3ryXLtXExZ0OFCj17Ae1,Zack  Tabudlo billkin,Give me your forever,Give me your forever ft billkin,58,244800,0,0.601,0.439,8,-7.589,1,0.0269,0.0642,0,0.0942,0.275,99.976,4,Acoustic
5MrgVJzR1du1gz8XWe4m28,Landon  Pigg,Coffee shop,Falling in love at a coffee shop,55,270840,0,0.332,0.298,4,-14.174,1,0.0569,0.875,0.00784,0.114,0.243,83.555,4,Acoustic
5auMzVHFr5Zfw6IbKarZ56,Anna  Nalick,Wreck of the day,Breathe 2 am,65,279826,0,0.386,0.452,2,-7.715,1,0.0278,0.417,0,0.0881,0.287,169.837,3,Acoustic
63bmIgH9sS6sX5Sc7MetGq,Zack  Tabudlo,Episode,Habang buhay,69,244067,0,0.62,0.668,9,-5.719,1,0.0305,0.088,0,0.362,0.183,118.013,4,Acoustic
3ZjSJv88euP3CdvTg07dZL,Jonah  Baker,Beautiful soul,Beautiful soul,44,214738,0,0.394,0.281,9,-11.12,1,0.0414,0.826,0,0.0854,0.485,90.044,4,Acoustic
14BMBNRzv24eG6OKoIgPfP,Ben  Woodward,Bulletproof,Bulletproof,39,207677,0,0.59,0.552,7,-10.496,1,0.0407,0.654,0.000359,0.128,0.635,155.101,5,Acoustic
5pEmeoMUW38w1oU3kPelvR,Andrew  Belle,Nightshade,Spectrum,54,265506,0,0.539,0.717,3,-7.385,1,0.031,0.0003,0.111,0.125,0.212,117.973,4,Acoustic
2h3VsZVKQeT0yLNQtCIRjn,Jonah  Baker,Girls like you acoustic version,Girls like you acoustic version,44,188494,0,0.543,0.138,0,-14.331,1,0.0531,0.791,0,0.185,0.3,115.65,4,Acoustic
1dcNEEtODRVZEevQ20Cgmy,Zack  Tabudlo,Nangangamba,Nangangamba,70,210354,0,0.62,0.547,1,-6.772,1,0.0248,0.112,0,0.19,0.208,98.032,4,Acoustic
6huS9u0BDfeQHq0lObNLPl,Us  The duo,Better together,Better together,64,200706,0,0.761,0.311,5,-10.597,1,0.0692,0.647,0,0.15,0.553,109.891,4,Acoustic
14NiShC5b46yQxBN1mu9VJ,Andrew  Foy renee foy,Heartbreak anniversary,Heartbreak anniversary,40,199256,0,0.674,0.122,1,-17.963,1,0.0427,0.882,0,0.139,0.339,130.014,4,Acoustic
3DyhwZyBFedvnt68fMi6vf,Tyler  Ward karis ray lorraine,One more time around,One more time around,47,205666,0,0.429,0.358,0,-9.076,1,0.0346,0.614,0,0.0875,0.187,134.279,4,Acoustic
6kRZfOZSuoi0Htg6gROKDz,A  Great big world,Liu xing hua yuan yin le zhuan ji,Say something,40,229573,0,0.456,0.101,2,-11.75,1,0.038,0.876,2.00E-06,0.0776,0.155,139.896,3,Acoustic
5e9DrLUUZraUE7mmniufjn,Zack  Tabudlo,Episode,Heart can't lose,55,240952,0,0.647,0.567,1,-8.971,1,0.0328,0.0318,0,0.133,0.374,125.871,4,Acoustic
2z3HKlpENvfz1Am2MNF2pL,Donovan  Woods tenille townes,The other way,I ain't ever loved no one acoustic,57,199594,0,0.322,0.213,10,-14.915,0,0.0318,0.611,0,0.113,0.16,160.389,4,Acoustic
33JX2be3eKVhl5xk8YQhVc,Ray  Lamontagne,Till the sun turns black,Empty,48,317280,0,0.482,0.381,2,-13.93,1,0.0311,0.455,0.00295,0.114,0.42,81.712,4,Acoustic
29Ns3avs48iQhNQgrHMEkm,Megan  Davies,See you again love me like you do sugar acoustic mashup,See you again love me like you do sugar acoustic mashup,54,231965,0,0.393,0.207,10,-11.865,1,0.0392,0.877,0,0.104,0.262,163.99,4,Acoustic
2XDxQ3VzovLzh60zgOaNEi,Tim  Halperin,Covers,The reason,53,200800,0,0.423,0.207,7,-8.811,1,0.0289,0.887,0,0.0948,0.209,149.664,4,Acoustic
0J4sK2VO75cRSVoj0FokQn,Canyon  City,Refuge,Fix you,60,261665,0,0.522,0.152,2,-14.996,1,0.0303,0.788,2.40E-05,0.148,0.133,144.055,4,Acoustic
7bpR5j22mNID1pXwgRcZP1,Jj  Heller,Hand to hold,Hand to hold,54,231605,0,0.547,0.313,0,-7.982,1,0.0315,0.612,8.00E-06,0.111,0.261,133.737,4,Acoustic
1U1GtaJeYwGsPgqV9Me5bb,Ray  Lamontagne,Trouble,Hold you in my arms,62,306200,0,0.504,0.321,7,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,3,Acoustic
34p2uL1CvmaHn3uLfOKt8d,Us  The duo,Public record,One last dance,51,224847,0,0.466,0.161,7,-14.498,1,0.0492,0.979,0.000238,0.231,0.171,139.167,3,Acoustic
2EKxmYmUdAVXlaHCnnW13o,Boyce  Avenue megan nicole,Cover sessions vol 2,Heaven,61,250063,0,0.619,0.28,8,-10.238,0,0.0317,0.73,0,0.103,0.292,129.948,4,Acoustic
1jkBuvWI9IGEz9thXiKOlP,Joshua  Hyslop,In deepest blue bonus track version,The spark bonus track,51,201933,0,0.596,0.429,3,-10.16,1,0.0377,0.775,0.0107,0.0962,0.229,148.086,4,Acoustic
7K36drJq6lInkW6Kkojucp,Drew  Holcomb & the neighbors,Medicine,American beauty,63,158013,0,0.645,0.169,9,-15.744,1,0.0317,0.844,0.00019,0.109,0.178,167.826,4,Acoustic
4PuUa8e5s7P3Zv1IdCGIsa,Ray  Lamontagne,Part of the light,Such a simple thing,65,296386,0,0.522,0.256,10,-11.216,1,0.0258,0.86,0.000806,0.142,0.13,76.349,4,Acoustic
72SPsHheqN6J3sI520jT9E,Amos  Lee,Amos lee,Colors,64,160453,0,0.681,0.168,7,-13.397,1,0.0291,0.793,0.000134,0.109,0.29,128.615,4,Acoustic
52J3WARiRHMtXbFXUWrVgu,Boyce  Avenue,Cover sessions vol 6,Someone you loved,57,182442,0,0.736,0.364,1,-5.966,1,0.0349,0.741,0,0.0932,0.371,110.023,4,Acoustic
03VNgdCL9t8aPyvwZecglI,Jason  Mraz meghan trainor,Know,More than friends feat meghan trainor,54,181360,0,0.451,0.528,2,-6.984,1,0.0364,0.366,0,0.0811,0.527,139.28,5,Acoustic
3M6NL7PxIDZ3ArfPrBUTUP,Days  N daze,Show me the blueprints,Flurry rush,37,169318,1,0.371,0.674,9,-3.72,1,0.0488,0.169,0,0.0889,0.92,87.603,4,Acoustic
7jJH8F3PHlNvxfqEAAfFDl,Sara  Bareilles,The blessed unrest,I choose you,63,218573,0,0.731,0.572,6,-7.889,0,0.0445,0.105,0.00012,0.133,0.947,154.038,4,Acoustic
6JNEDSev5Tp5VQR04SEBfV,Mindy  Gledhill,Anchor,I do adore,53,149160,0,0.69,0.334,9,-5.626,1,0.066,0.947,0,0.0895,0.8,74.721,4,Acoustic
1gRa1tyGV1GY60QgU5DkQH,Dave  Barnes,Christmas faves 2022,I'll be home for christmas,0,183293,0,0.594,0.307,10,-13.062,1,0.0249,0.796,0.0414,0.15,0.24,94.026,3,Acoustic
5DUAKXpyv3nL50PnAQbPS0,Get  Dead,Tall cans & loose ends,Fuck you,36,169266,1,0.608,0.917,11,-5.341,1,0.0601,0.236,0,0.13,0.936,117.875,4,Acoustic
6OCsvPU6P84wJ0erggCRv4,Albert  King,Pov you have a holly jolly christmas,Christmas comes but once a year,0,272640,0,0.687,0.494,1,-9.421,1,0.0505,0.324,5.50E-05,0.0867,0.621,93.269,1,Acoustic
7qJtNgmUyzy3R86vJwk9Wp,Albert  King,Pov you rock around the christmas tree,Christmas comes but once a year,0,272640,0,0.687,0.494,1,-9.421,1,0.0505,0.324,5.50E-05,0.0867,0.621,93.269,1,Acoustic
6hy5eqMQ36KAChR1ZZ05zc,John  Adams,If i ain't got you acoustic,If i ain't got you acoustic,55,176509,0,0.652,0.15,5,-12.699,1,0.0363,0.923,0,0.102,0.361,104.018,3,Acoustic
4Gcx0DkgBVticyPDpezwg5,John  Adams,Believe acoustic,Believe acoustic,57,179886,0,0.765,0.241,4,-8.865,1,0.0373,0.873,0,0.111,0.182,123.95,4,Acoustic
0fUB9bwvKLRpOB18YZHz5N,Adam  Christopher,Iris acoustic,Iris acoustic,54,184200,0,0.589,0.249,2,-10.086,1,0.0329,0.717,0,0.106,0.363,150.096,3,Acoustic
0I0l2Oo5zjpCEphpDJL0Pm,Motohiro  Hata,Yan noxie,Rain long ver,44,447306,0,0.588,0.604,9,-7.602,1,0.024,0.343,6.90E-05,0.252,0.351,92.02,4,Acoustic
4v0RBzYNzTknP6d0zN2VQb,Aoi  Teshima,Cheek to cheek~i love cinemas~,C'est si bon,51,108346,0,0.735,0.203,9,-13.237,0,0.0539,0.854,0.00164,0.105,0.479,113.913,4,Acoustic
1FQH1FxPwwIj9aKyPBDf9b,Jonah  Baker,Baby acoustic version,Baby acoustic version,42,160768,0,0.655,0.147,8,-14.409,1,0.0371,0.88,0,0.266,0.328,116.103,4,Acoustic
4YgEwanzISFU4xa27saTux,Yuzu,Land,Reason,47,304320,0,0.363,0.819,7,-3.128,1,0.0634,0.0591,0,0.0988,0.468,122.527,4,Acoustic
7pKMoXeiCv40wbrjII06VO,Boyce  Avenue emma heesters,I like me better,I like me better,54,201508,0,0.473,0.263,9,-8.609,1,0.033,0.814,0,0.142,0.315,87.145,4,Acoustic
5MYPzdIWgx3pMLRGlq2fVq,Zack  Tabudlo,Asan ka na ba,Asan ka na ba,73,241132,0,0.676,0.768,5,-5.695,0,0.0294,0.149,0.00147,0.345,0.493,105.999,4,Acoustic
2Qw1KFrJ1q6qHXxWGh51kC,Boyce  Avenue,Cover sessions vol 3,A thousand years,56,263710,0,0.41,0.221,5,-11.673,1,0.0315,0.768,0,0.106,0.228,139.529,3,Acoustic
66V40iz2mphPbYvuJVj13i,Thomas  Daniel,Drivers license,Drivers license,56,246345,0,0.439,0.217,2,-13.166,1,0.0413,0.933,0,0.126,0.373,144.413,4,Acoustic
4Bo6FwC7Oe9zywSZc6q7hO,Jason  Mraz,Yes!,Love someone,59,257173,0,0.582,0.347,7,-14.769,1,0.0305,0.317,0.00678,0.111,0.0797,97.957,4,Acoustic
6Xbi3gOwMal0Ds3ETvBBwe,Jae  Hall,The winner takes it all acoustic,The winner takes it all acoustic,57,159012,0,0.426,0.127,6,-13.287,1,0.0648,0.863,4.00E-06,0.0993,0.149,62.535,5,Acoustic
